# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,0.000000000000000000e+00,2.609797861437329527e-03,0.000000000000000000e+00
6.666666666666666075e+00,0.000000000000000000e+00,2.179954207476670833e-02,0.000000000000000000e+00
3.999999999999999112e+00,0.000000000000000000e+00,5.572885723112223910e-02,0.000000000000000000e+00
2.857142857142856762e+00,0.000000000000000000e+00,1.003479532129063767e-01,0.000000000000000000e+00
2.222222222222221877e+00,0.000000000000000000e+00,1.549448108891096909e-01,0.000000000000000000e+00
1.818181818181817677e+00,0.000000000000000000e+00,2.159714339239833247e-01,0.000000000000000000e+00
1.538461538461538103e+00,0.000000000000000000e+00,2.692678393089855682e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.000000000000000083e-03,3.295365958631410463e-01,0.000000000000000000e+00
1.176470588235293935e+00,2.613333333333333480e-02,3.635225934462321673e-01,0.000000000000000000e+00
1.052631578947368141e+00,5.276666666666667005e-02,4.040074424994921642e-01,0.000000000000000000e+00
9.523809523809521060e-01,7.180000000000000271e-02,4.248924733567238654e-01,0.000000000000000000e+00
8.695652173913041016e-01,8.763333333333332698e-02,4.415777148765975824e-01,0.000000000000000000e+00
7.999999999999998224e-01,1.038666666666666627e-01,4.654617803093431538e-01,0.000000000000000000e+00
7.407407407407405886e-01,1.102333333333333359e-01,4.884274166213638524e-01,0.000000000000000000e+00
6.896551724137929273e-01,1.276666666666666783e-01,5.035890972643487506e-01,0.000000000000000000e+00
6.451612903225805162e-01,1.365999999999999992e-01,5.198195421143452233e-01,0.000000000000000000e+00
